Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
SPATA13,sp|Q96N96-6|SPT13-HUMAN,-0.576429,-0.627372,-0.678314,-0.685592,-0.714702,-0.780199,-0.80931,0.316410271961469,0.380096289441989,0.000000148214199854524,0.000000451497567511915,,0.295055,0.334177,0.339766,0.362121,0.412421,0.434776,0.519230229057219,0.797571537920476,,
RILP,sp|Q96NA2|RILP-HUMAN,-0.450525,-0.376934,-0.303342,-0.292829,-0.250777,-0.156159,-0.114107,0.475845264298236,0.538773229628443,0.0123162774188538,0.0178230373633476,-0.244617,-0.00577098,0.233075,0.267196,0.40368,0.710768,0.847251,0.00446401376243745,0.0609817346717566,,
SFXN2,sp|Q96NB2|SFXN2-HUMAN,0.418159,0.277687,0.137215,0.117148,0.0368781,-0.143729,-0.223998,0.0714071723521138,0.102052934944024,0.308172800628661,0.346459570177625,0.194473,0.225586,0.256699,0.261144,0.278923,,,0.730807323818163,0.907212484238999,,
ZNF830,sp|Q96NB3|ZN830-HUMAN,0.0513381,-0.114685,-0.280709,-0.304426,-0.399297,-0.612755,-0.707626,0.0208057231903492,0.033800136282278,0.000404714994937315,0.000738400666465568,-0.0463263,0.0369619,0.12025,0.132149,0.179742,0.286827,0.33442,0.188223263378587,0.500752080673384,,
ZMAT2,sp|Q96NC0|ZMAT2-HUMAN,0.00822263,-0.130406,-0.269035,-0.288839,-0.368055,-0.546292,-0.625508,0.00214540043490511,0.00431654754751474,0.000181349879302272,0.00034722326350628,-0.0384975,-0.0116765,0.0151444,0.0189759,0.0343022,0.0687863,0.0841125,0.527455587401267,0.802982990164617,,
RAB11FIP3,sp|O75154-3|RFIP3-HUMAN,-0.456429,-0.280874,-0.105318,-0.0802387,0.0200789,0.245793,0.346111,0.00138510094643205,0.00290273086978407,0.248460972308524,0.284250449833362,-0.435866,-0.335006,-0.234145,-0.219737,-0.162102,-0.0324243,0.0252103,0.077410300394638,0.314172702437921,,
FAM210A,sp|Q96ND0|F210A-HUMAN,-0.255423,-0.12608,0.00326306,0.0217407,0.0956511,0.261949,0.33586,0.110676861136929,0.150701614965094,0.0204947235600978,0.0285169527610777,0.321434,0.0795451,-0.162344,-0.196899,-0.335121,-0.646121,-0.784344,0.0409925351961788,0.223531736868105,,
FRMD6,sp|Q96NE9|FRMD6-HUMAN,0.246969,0.284008,0.321047,0.326338,0.347503,0.395125,0.41629,0.142683952085102,0.188602167743223,0.00000000000403283325858099,0.0000000000319199617831548,-0.213712,-0.230036,-0.24636,-0.248692,-0.25802,-0.279008,-0.288336,0.514923169417402,0.794932868057163,,
SCLT1,sp|Q96NL6|SCLT1-HUMAN,0.172826,-0.0635182,-0.299863,-0.333626,-0.46868,-0.772551,-0.907605,0.00000129229948514669,0.00000513190936801794,0.000000373922985204839,0.00000106352370344658,0.321477,0.309382,0.297287,0.295559,0.288648,0.273098,0.266186,0.808960653748051,0.941490115891806,,
C8orf37,sp|Q96NL8|CH037-HUMAN,0.247948,0.243233,0.238518,0.237845,0.235151,0.229089,0.226395,0.899123044193707,0.917836110983081,0.00114423329996279,0.00194452179486857,,-0.185656,-0.161866,-0.158467,-0.144873,-0.114286,-0.100692,0.597464797119065,0.842292616948988,,
NAP1L5,sp|Q96NT1|NP1L5-HUMAN,-0.00932382,0.0815814,0.172487,0.185473,0.237419,0.354297,0.406243,0.00826340507663604,0.0147439741121635,0.0000104092349559549,0.0000238883911221653,-0.0829907,-0.174537,-0.266084,-0.279162,-0.331474,-0.449177,-0.501489,0.0485517292472704,0.245427338611371,,
ANKRD27,sp|Q96NW4|ANR27-HUMAN,-0.121174,-0.0717697,-0.0223659,-0.0153082,0.0129226,0.0764418,0.104673,0.00287942492241137,0.00563121467859072,0.161353606226287,0.191954793318616,-0.119212,-0.0471382,0.024936,0.0352323,0.0764176,0.169084,0.21027,0.0000453706719314436,0.00271664263558338,,
LRRC7,sp|Q96NW7|LRRC7-HUMAN,0.462714,0.360055,0.257397,0.242732,0.18407,0.0520801,-0.00658186,0.00560212633880013,0.0103211202737415,0.00229102885097204,0.00371732835382952,-0.0279964,-0.0242244,-0.0204523,-0.0199134,-0.0177579,-0.0129081,-0.0107526,0.914631067413284,0.973750484225238,,
CLIC6,sp|Q96NY7|CLIC6-HUMAN,-0.0757054,-0.0408551,-0.00600482,-0.00102621,0.0188882,0.0636958,0.0836102,0.171361844631791,0.222052778154827,0.820163988853379,0.835107347749228,-0.0166498,0.00498315,0.0266161,0.0297065,0.0420681,0.0698819,0.0822436,0.394085487224083,0.706565889869051,,
MUS81,sp|Q96NY9|MUS81-HUMAN,0.746057,0.451139,0.15622,0.114089,-0.0544359,-0.433617,-0.602142,0.0285955121965444,0.0449734296374443,0.836599902240045,0.850512340351712,0.738449,0.512349,0.28625,0.25395,0.12475,,,0.153096446017807,0.448301787465926,,
NSUN5,sp|Q96P11-4|NSUN5-HUMAN,0.212683,0.072909,-0.0668647,-0.0868323,-0.166703,-0.346412,-0.426283,0.0022160919092443,0.00443754577389205,0.00171738244458924,0.00285076211009134,0.116623,0.131655,0.146687,0.148834,0.157424,0.176751,0.18534,0.725827017804536,0.904683824165399,,
CAND2,sp|O75155|CAND2-HUMAN,-0.0529107,0.0150938,0.0830982,0.0928131,0.131673,0.219107,0.257967,0.0021411214591315,0.00430887843183143,0.0000000253736299424172,0.0000000875964963305985,-0.12367,-0.156246,-0.188822,-0.193475,-0.21209,-0.253973,-0.272588,0.122957170376385,0.399021184094182,,
RPRD1A,sp|Q96P16|RPR1A-HUMAN,0.293726,0.100906,-0.0919141,-0.11946,-0.229643,-0.477554,-0.587737,0.00000000370055626280201,0.0000000298718977370318,0.000000093094364564658,0.000000292677509597924,0.184548,0.161451,0.138354,0.135055,0.121856,0.0921604,0.0789622,0.358981200533915,0.679875898387646,,
AGAP3,sp|Q96P47-4|AGAP3-HUMAN,-0.0466034,0.0314304,0.109464,0.120612,0.165203,0.265532,0.310123,0.00492993031570994,0.00917434660770159,0.00818664044446853,0.0121717206608262,-0.0572186,-0.0425234,-0.0278282,-0.0257289,-0.0173317,0.00156216,0.00995941,0.57727181341035,0.832502876361719,,
ARAP1,sp|Q96P48|ARAP1-HUMAN,0.0586487,0.0448518,0.0310549,0.0290839,0.0211999,0.00346103,-0.00442293,0.250935424827281,0.310530640654223,0.904154861158549,0.911668887342043,0.0674649,0.0547718,0.0420788,0.0402655,0.0330124,0.0166928,0.00943964,0.292357422530982,0.618646926656,,
ACAP3,sp|Q96P50|ACAP3-HUMAN,-0.124205,-0.0758324,-0.0274596,-0.0205492,0.00709239,0.069286,0.0969276,0.0129719253668046,0.0221179962661437,0.962362340070421,0.966449916988603,-0.119887,-0.0766478,-0.0334085,-0.0272314,-0.00252321,0.0530702,0.0777784,0.0257207809474078,0.172991481485082,,
WDFY2,sp|Q96P53|WDFY2-HUMAN,0.308188,0.188851,0.0695149,0.0524669,-0.0157254,-0.169158,-0.23735,0.000288575417141279,0.000694584683231463,0.0820877708310691,0.10285790662227,0.0694101,-0.00539861,-0.0802073,-0.0908942,-0.133642,-0.229825,-0.272572,0.0167317957563627,0.134276665508634,,
IPO9,sp|Q96P70|IPO9-HUMAN,-0.0583047,-0.20052,-0.342735,-0.363051,-0.444317,-0.627165,-0.708431,0.00000000310101328548695,0.0000000256976543052542,6.01281443719852e-19,6.68001950908525e-17,0.217131,0.248195,0.279259,0.283697,0.301448,0.341388,0.359139,0.0964300704808798,0.354192098770669,,
DCBLD2,sp|Q96PD2-2|DCBD2-HUMAN,0.305265,0.32322,0.341174,0.343739,0.353999,0.377083,0.387343,0.598255802699689,0.653228745612058,0.00000000472752225988345,0.0000000187494549498431,-0.0188135,-0.112366,-0.205919,-0.219284,-0.272743,-0.393025,-0.446484,0.00918194673162655,0.094270478815164,,
ADGRA2,sp|Q96PE1|AGRA2-HUMAN,-0.312019,-0.426389,-0.540759,-0.557098,-0.622452,-0.769499,-0.834854,0.00401672748515955,0.0076320305255834,0.0000000000129318585972536,0.0000000000895230241180747,0.274612,0.312195,0.349779,0.355148,0.376624,0.424945,0.446422,0.339918586513366,0.661403099016617,,
ARHGEF17,sp|Q96PE2|ARHGH-HUMAN,0.0247629,0.119526,0.21429,0.227827,0.281978,0.403817,0.457967,0.0000106473608023089,0.000034352454149087,0.000000000000285859160173117,0.0000000000031719702959763,-0.248821,-0.23697,-0.225118,-0.223425,-0.216652,-0.201414,-0.194642,0.526769512550471,0.80220341457108,,
INPP4A,sp|Q96PE3|INP4A-HUMAN,0.0258605,0.0875499,0.149239,0.158052,0.193303,0.272618,0.307869,0.0000538752905539833,0.000150769060454713,0.0000000135011426043561,0.0000000491682606456427,-0.0535141,-0.0491646,-0.0448151,-0.0441937,-0.0417083,-0.036116,-0.0336306,0.748905062506077,0.915805510771092,,
TSC22D2,sp|O75157|T22D2-HUMAN,-0.177106,-0.0273206,0.122465,0.143862,0.229454,0.422035,0.507627,0.000821714029703719,0.00180276589766785,0.00498316944278413,0.00768391395182483,0.0138716,0.00241938,-0.00903284,-0.0106689,-0.017213,-0.0319373,-0.0384814,0.782165825354323,0.930023271763915,,
MCEE,sp|Q96PE7|MCEE-HUMAN,-0.0611138,0.163134,0.387382,0.419418,0.54756,0.835879,0.96402,0.00000175609141131729,0.00000674704954323196,0.0000000201006305075565,0.0000000707164875658826,-0.247201,-0.270875,-0.294548,-0.29793,-0.311458,-0.341896,-0.355423,0.625317289669709,0.857023335497498,,
RBM14,sp|Q96PK6|RBM14-HUMAN,0.491342,0.224812,-0.041717,-0.0797926,-0.232095,-0.574776,-0.727078,0.0000000000066522945247772,0.000000000168383829068536,0.00000000108111565141313,0.00000000488435444472339,0.237874,0.220358,0.202843,0.200341,0.190333,0.167813,0.157805,0.513443313152286,0.793573716154413,,
RCHY1,sp|Q96PM5|ZN363-HUMAN,0.102018,0.110617,0.119216,0.120445,0.125359,0.136415,0.141329,0.679566441415876,0.727368793534045,0.000000174503200992281,0.000000525504250930707,-0.197091,-0.196455,-0.195818,-0.195727,-0.195364,-0.194545,-0.194182,0.975694318585983,0.993142434229093,,
ZNF385A,sp|Q96PM9|Z385A-HUMAN,0.155881,0.0424935,-0.0708941,-0.0870923,-0.151885,-0.297669,-0.362462,0.0435179333916266,0.0653868117653884,0.261871480542601,0.298407924132887,0.153053,0.190227,0.227401,0.232711,,,,0.75691521264189,0.919975276569078,,
KLHL5,sp|Q96PQ7-3|KLHL5-HUMAN,-0.00441565,0.0176335,0.0396826,0.0428325,0.055432,0.0837808,0.0963803,0.498423952113152,0.561265795331038,0.593143445882484,0.622534271886854,-0.0805058,-0.0617663,-0.0430268,-0.0403497,-0.0296415,-0.00554782,0.00516046,0.659632720726752,0.874169778358923,,
UHRF2,sp|Q96PU4|UHRF2-HUMAN,0.261472,0.0531013,-0.155269,-0.185036,-0.304105,-0.57201,-0.691079,0.000000000000894417572913631,0.000000000037318662623695,0.00000000000109274734082458,0.0000000000100863095392827,0.121157,0.122819,0.124482,0.12472,0.12567,0.127807,0.128757,0.931637346188115,0.979193694258316,,
NEDD4L,sp|Q96PU5|NED4L-HUMAN,-0.0739687,0.0419032,0.157775,0.174328,0.240541,0.389519,0.455731,0.000000141331080402353,0.000000713308096546305,0.0000000000000489197865563046,0.000000000000722899602300777,-0.196733,-0.218219,-0.239705,-0.242775,-0.255053,-0.282678,-0.294956,0.233914071961971,0.557297199726056,,
QKI,sp|Q96PU8|QKI-HUMAN,0.231636,0.0202894,-0.191057,-0.221249,-0.342019,-0.61375,-0.73452,0.000000157206039069185,0.000000780894753153139,0.0000000123297890279719,0.0000000453321310314709,0.201251,0.198282,0.195314,0.19489,0.193193,0.189377,0.187681,0.927812684066911,0.978090860841544,,
SYNGAP1,sp|Q96PV0|SYGP1-HUMAN,-0.218878,-0.113615,-0.00835161,0.00668596,0.0668363,0.202174,0.262325,0.0698414574801877,0.100078955621571,0.990089074543796,0.991163973115659,-0.188176,-0.0925626,0.00305109,0.0167102,0.0713466,,,0.325545956251943,0.648770102139436,,
FAM193B,sp|Q96PV7|F193B-HUMAN,-0.254537,-0.305774,-0.357012,-0.364331,-0.39361,-0.459487,-0.488765,0.583912876555322,0.639840835973455,0.309173943159364,0.347500357127315,-0.20758,-0.114558,-0.0215361,-0.00824722,0.0449081,,,0.463971797529169,0.760532461703847,,
SOCS5,sp|O75159|SOCS5-HUMAN,0.622474,0.356355,0.0902351,0.052218,-0.0998504,-0.442004,-0.594073,0.0000045856408110401,0.0000160167401206821,0.0377835444020967,0.0503035031665801,0.240904,0.180332,0.119759,0.111106,0.0764932,-0.00138557,-0.0359984,0.326083372343195,0.649349896993455,,
FMNL2,sp|Q96PY5-3|FMNL2-HUMAN,-0.152424,-0.105218,-0.0580125,-0.0512688,-0.024294,0.0363994,0.0633742,0.0491090252968631,0.0728380766064621,0.000462896138802983,0.000836114651498982,0.223275,0.189323,0.155371,0.150521,0.13112,0.0874675,0.0680665,0.153369535456716,0.448531711527555,,
NEK1,sp|Q96PY6-3|NEK1-HUMAN,0.0879645,0.135678,0.183391,0.190207,0.217472,0.278817,0.306082,0.0530811982815823,0.0781388456823867,0.000000255187727480475,0.000000746774368485389,-0.115439,-0.128698,-0.141956,-0.143851,-0.151427,-0.168474,-0.17605,0.58325845306057,0.836167008033507,,
PUS7,sp|Q96PZ0|PUS7-HUMAN,0.291255,-0.00904018,-0.309335,-0.352234,-0.523831,-0.909924,-1.08152,0.000000000119009534419327,0.00000000169874135740033,0.00000000000590817456099582,0.0000000000444003892640118,0.284824,0.265265,0.245706,0.242912,0.231735,0.206587,0.19541,0.562662464594037,0.825375530706589,,
TRAPPC9,sp|Q96Q05-2|TPPC9-HUMAN,-0.143297,-0.0614415,0.0204142,0.0321079,0.0788826,0.184126,0.2309,0.00100622645106495,0.00216684122028723,0.173118329876242,0.204499631025984,-0.165016,-0.110159,-0.0553027,-0.0474661,-0.0161196,0.0544102,0.0857567,0.0221531724587754,0.157468773165912,,
PLIN4,sp|Q96Q06-2|PLIN4-HUMAN,-2.09716,-1.92571,-1.75426,-1.72977,-1.6318,-1.41137,-1.3134,0.357715240872292,0.423644006689366,0.000057651851658576,0.000119087751824312,-0.154249,0.0646087,0.283466,0.314731,0.439793,0.721181,0.846242,0.200130316820072,0.51793478849225,,
BTBD9,sp|Q96Q07|BTBD9-HUMAN,0.144119,0.150005,0.155891,0.156731,0.160095,0.167662,0.171025,0.853375967705696,0.878724712251728,0.0253924229088296,0.034765186583863,-0.126009,-0.0851618,-0.0443147,-0.0384794,-0.0151382,0.0373795,0.0607207,0.169017824590128,0.472617188787908,,
TRNT1,sp|Q96Q11|TRNT1-HUMAN,-0.173749,-0.142868,-0.111987,-0.107576,-0.0899294,-0.0502254,-0.0325792,0.237110491550569,0.295658667016606,0.279345564771487,0.316676352687224,-0.0115444,-0.0208331,-0.0301218,-0.0314488,-0.0367566,-0.0486992,-0.0540071,0.720905480481228,0.902698185159887,,
SMG1,sp|Q96Q15|SMG1-HUMAN,0.164423,0.0792811,-0.00586052,-0.0180236,-0.066676,-0.176144,-0.224796,0.000205942908970124,0.000509115164507644,0.0000584920032880282,0.00012060705776362,0.144659,0.146051,0.147443,0.147642,0.148437,0.150226,0.151022,0.946633666115452,0.985023732666435,,
ALS2,sp|Q96Q42|ALS2-HUMAN,-0.0695045,0.0379018,0.145308,0.160652,0.222027,0.360121,0.421496,0.000148417875572525,0.000378160052681473,0.0000491542928035029,0.000102638526707677,-0.00191807,-0.0140848,-0.0262515,-0.0279896,-0.0349421,-0.050585,-0.0575374,0.634375021310892,0.861624992120745,,
TMEM237,sp|Q96Q45-3|TM237-HUMAN,-0.127479,-0.104998,-0.082518,-0.0793066,-0.0664606,-0.0375572,-0.0247112,0.237685566703486,0.296255556984705,0.0200290269808116,0.0279237462639952,0.0396724,0.0406017,0.0415309,0.0416637,0.0421947,0.0433895,0.0439206,0.960855485612356,0.989334582352698,,
KDM4A,sp|O75164|KDM4A-HUMAN,0.437942,0.181548,-0.0748465,-0.111474,-0.257985,-0.587635,-0.734146,0.000000949123687984484,0.00000386737495665264,0.00000335841803572341,0.0000082603288096574,0.287507,0.27577,0.264033,0.262356,0.255649,0.240558,0.233851,0.788513788722662,0.93228435002073,,
ALKBH3,sp|Q96Q83|ALKB3-HUMAN,0.227158,0.127684,0.0282102,0.0139996,-0.0428426,-0.170738,-0.22758,0.00000493931116784952,0.0000171352100371484,0.00102010160611473,0.00174547354054257,0.00778823,0.0138556,0.0199229,0.0207897,0.0242567,0.0320576,0.0355246,0.745483237574503,0.914717356443711,,
KIF20B,sp|Q96Q89-2|KI20B-HUMAN,0.151743,-0.160206,-0.472155,-0.516719,-0.694976,-1.09605,-1.27431,0.00000693927769399365,0.0000232934399768167,0.0000000364164427408468,0.000000122732462906925,0.245707,0.252204,0.258702,0.25963,0.263343,0.271696,0.275409,0.913509519329859,0.97370820657232,,
DLC1,sp|Q96QB1|RHG07-HUMAN,0.267987,0.156867,0.045746,0.0298716,-0.0336259,-0.176495,-0.239993,0.00000162660197491699,0.00000631266700787439,0.000084538419500813,0.000169684102354592,0.0671688,0.0788562,0.0905436,0.0922132,0.0988918,0.113918,0.120597,0.550750913831069,0.818173758668492,,
DEPDC7,sp|Q96QD5|DEPD7-HUMAN,0.487676,0.164766,-0.158145,-0.204275,-0.388795,-0.803966,-0.988486,0.000147498487492036,0.000375921380089569,0.0000306258638699832,0.000065781758850481,0.399078,0.398749,0.398421,0.398374,0.398186,0.397763,0.397575,0.995231134124148,0.998262404847033,,
SLC2A13,sp|Q96QE2|MYCT-HUMAN,-0.312079,-0.0264343,0.259211,0.300017,0.463243,0.8305,0.993726,0.00000473459777113125,0.0000164995185365084,0.000775694633797814,0.00134774446751541,-0.243878,-0.190112,-0.136347,-0.128666,-0.0979423,-0.0288146,0.0019088,0.416340352647047,0.723626585552183,,
TEFM,sp|Q96QE5|TEFM-HUMAN,-0.127552,-0.104358,-0.0811631,-0.0778496,-0.0645956,-0.0347741,-0.0215201,0.743109016645944,0.78422217765051,0.662363197260494,0.688186032894537,0.128124,0.0805515,0.0329794,0.0261834,-0.00100066,-0.0621648,-0.0893488,0.504473391117855,0.787631076785936,,
RAB3IP,sp|Q96QF0|RAB3I-HUMAN,-0.109103,-0.013282,0.0825389,0.0962276,0.150982,0.274181,0.328935,0.15225695807377,0.199880610819794,0.441862322928145,0.478948216729801,-0.112549,-0.0976249,-0.082701,-0.080569,-0.072041,-0.0528532,-0.0443253,0.862139902080939,0.956835135741039,,
VPS35,sp|Q96QK1|VPS35-HUMAN,-0.157806,-0.0283371,0.101131,0.119627,0.193609,0.360069,0.434051,0.00000963535084889046,0.0000313838114368135,0.0000329991049475584,0.0000705997092161104,-0.0576006,-0.0582523,-0.0589041,-0.0589972,-0.0593696,-0.0602075,-0.06058,0.979485419685998,0.993819878402794,,
PURB,sp|Q96QR8|PURB-HUMAN,0.0937846,0.13033,0.166876,0.172097,0.19298,0.239967,0.260851,0.0326333190656108,0.0505896814046047,0.000000122490045115235,0.000000378639190750113,-0.0207373,-0.0385493,-0.0563613,-0.0589059,-0.0690842,-0.0919854,-0.102164,0.287796431819452,0.614144059754091,,
XPO6,sp|Q96QU8|XPO6-HUMAN,0.214319,0.124517,0.0347156,0.0218868,-0.0294284,-0.144888,-0.196203,0.0000303827665607759,0.0000895364303154088,0.000682924655022286,0.00119605854586144,0.0988338,0.100542,0.102249,0.102493,0.103469,0.105665,0.106641,0.928296992264173,0.97828370687408,,
DNAJC13,sp|O75165|DJC13-HUMAN,-0.111879,-0.0407823,0.0303142,0.0404708,0.0810974,0.172507,0.213134,0.0000126210133876951,0.0000401720277693946,0.0248517069391636,0.0340704117879911,0.0138071,0.0282846,0.042762,0.0448302,0.0531031,0.071717,0.0799898,0.31027920867563,0.634527519005984,,
MAGI1,sp|Q96QZ7-2|MAGI1-HUMAN,0.146256,0.121347,0.0964371,0.0928786,0.0786446,0.0466182,0.0323842,0.0573044373244771,0.0837037118016877,0.000118016373708144,0.000232229829697566,-0.0940616,-0.0364274,0.0212069,0.0294404,0.0623743,0.136475,0.169409,0.000066293685753272,0.00351318434672943,,
SNX18,sp|Q96RF0-2|SNX18-HUMAN,-0.516237,-0.388288,-0.260339,-0.242061,-0.168947,-0.00444172,0.0686719,0.000000000217361198242939,0.00000000279148692061023,0.00000000000000676078839799311,0.000000000000134356098745462,-0.0804171,0.0481778,0.176773,0.195143,0.268626,0.433962,0.507445,0.000000000215112085257116,0.000000198354853815587,,
PASK,sp|Q96RG2-2|PASK-HUMAN,0.138307,-0.122026,-0.382358,-0.419548,-0.56831,-0.903023,-1.05178,0.000862377004746021,0.00188078958390801,0.000126265254459082,0.000247248229213676,0.2589,0.279461,0.300023,0.30296,0.314709,0.341145,0.352894,0.787154486499728,0.931862240003429,,
BBS4,sp|Q96RK4-2|BBS4-HUMAN,-0.455356,-0.284209,-0.113062,-0.0886127,0.00918559,0.229232,0.32703,0.0070110850973757,0.0126639012111462,0.00730447766279998,0.0109604150623037,-0.206122,-0.243731,-0.281339,-0.286712,-0.308203,-0.356557,-0.378047,0.429104924982802,0.734110879972128,,
UIMC1,sp|Q96RL1|UIMC1-HUMAN,0.153747,-0.0440209,-0.241788,-0.270041,-0.383051,-0.637323,-0.750333,0.0000287139112096505,0.0000850260036172726,0.000000124138438631613,0.000000383092551078349,0.171471,0.196322,0.221174,0.224724,0.238925,0.270878,0.285079,0.551543446676133,0.818173758668492,,
VPS13A,sp|Q96RL7|VP13A-HUMAN,-0.32489,-0.30419,-0.283489,-0.280532,-0.268703,-0.242089,-0.23026,0.156029196377789,0.204280167513786,9.56506571571106e-20,1.39999160261225e-17,0.00728323,0.137457,0.26763,0.286227,0.360612,0.527978,0.602363,0.000000000100913668274469,0.000000156919692139655,,
MED15,sp|Q96RN5|MED15-HUMAN,0.355228,0.152007,-0.0512141,-0.0802456,-0.196372,-0.457656,-0.573782,0.00000000449547485755589,0.0000000350107885654754,0.00000000919146809067286,0.000000034664428328873,0.246445,0.238246,0.230046,0.228875,0.22419,0.213648,0.208962,0.758100859045041,0.919975276569078,,
MCCC1,sp|Q96RQ3|MCCA-HUMAN,0.133665,0.23979,0.345914,0.361075,0.421718,0.558164,0.618807,0.000488179846321742,0.00111616820305797,0.0000000000000522184756122933,0.000000000000760673876178446,-0.142994,-0.223109,-0.303224,-0.314669,-0.360449,-0.463454,-0.509234,0.00659053287924981,0.0770285477884439,,
PEO1,sp|Q96RR1|PEO1-HUMAN,0.0590625,-0.0819798,-0.223022,-0.243171,-0.323767,-0.505107,-0.585702,0.0261649630207238,0.041526183134956,0.754026580648916,0.773831841977034,0.11745,-0.00601729,-0.129485,-0.147123,-0.217675,,,0.104467294505757,0.367086496968583,,
CAMKK2,sp|Q96RR4|KKCC2-HUMAN,-0.122862,-0.0403359,0.0421905,0.0539799,0.101138,0.207243,0.254401,0.0000000111538521404108,0.0000000765250525198867,0.0000537779422244623,0.000111510322746069,-0.152704,-0.104913,-0.0571225,-0.0502952,-0.0229862,0.0384591,0.0657681,0.000139728634509642,0.00604986364935007,,
PPP6R2,sp|O75170-5|PP6R2-HUMAN,-0.165626,-0.0198867,0.125852,0.146672,0.229952,0.41733,0.50061,0.000000000561388544527412,0.00000000619206192474554,0.000000000000344073521833958,0.00000000000369778781448826,-0.278445,-0.257629,-0.236813,-0.233839,-0.221945,-0.195181,-0.183286,0.237313672524678,0.560950877813396,,
TGS1,sp|Q96RS0|TGS1-HUMAN,0.0773646,-0.0851456,-0.247656,-0.270872,-0.363735,-0.572676,-0.665539,0.00465099365056007,0.00870621446443655,0.00152865582578763,0.00255357524811371,-0.273363,-0.182394,-0.0914253,-0.0784297,-0.0264475,0.0905125,0.142495,0.100913549808551,0.361508874430709,,
