Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
ZNF281,sp|Q9Y2X9|ZN281-HUMAN,0.0388935,-0.251721,-0.542336,-0.583853,-0.749918,-1.12357,-1.28963,0.0000000085371337681104,0.0000000607883478577189,,,0.260227,0.334507,0.408787,0.419399,0.461845,0.557348,0.599794,0.06431667535805,0.286366037410226,0.00000000000000150011115366081,0.0000000000000375883830106149
POLR3K,sp|Q9Y2Y1|RPC10-HUMAN,0.38599,0.216297,0.0466032,0.0223613,-0.0746064,-0.292784,-0.389752,0.0176881011816201,0.0291948797113711,,,0.251746,0.184467,0.117188,0.107577,,,,0.636230410553761,0.862493474818617,0.785312813710419,0.802667040738567
TMEM98,sp|Q9Y2Y6|TMM98-HUMAN,0.469496,0.304691,0.139885,0.116342,0.0221671,-0.189725,-0.2839,0.00000134008926369252,0.00000530114247126071,,,0.137197,0.14494,0.152682,0.153789,0.158213,0.168168,0.172592,0.748793132511022,0.915805510771093,0.000104378123723539,0.000206938438799129
MTO1,sp|Q9Y2Z2-6|MTO1-HUMAN,0.301145,0.120117,-0.0609107,-0.0867718,-0.190216,-0.422966,-0.526411,0.00000000130122351944522,0.0000000123062380233891,,,0.25692,0.239135,0.221349,0.218808,0.208645,0.185778,0.175614,0.498523256184796,0.784231501398395,0.000000159394834332761,0.000000482844864448878
YARS2,sp|Q9Y2Z4|SYYM-HUMAN,0.122027,0.116946,0.111864,0.111138,0.108234,0.101701,0.0987969,0.743303801674401,0.78422217765051,,,0.198258,0.150491,0.102723,0.0958994,0.0686039,0.00718882,-0.0201068,0.00392504683430782,0.0559395005551042,0.126385241109172,0.152859169499957
AMDHD2,sp|Q9Y303-3|NAGA-HUMAN,0.280893,0.199662,0.118432,0.106827,0.0604097,-0.0440298,-0.0904474,0.00585966409625126,0.0107398057307758,,,0.195234,0.138798,0.0823617,0.0742994,0.0420501,-0.0305107,-0.0627599,0.0500550422112293,0.249985427459022,0.743983832057369,0.764631622313977
GLCE,sp|O94923|GLCE-HUMAN,0.228751,0.0703878,-0.0879748,-0.110598,-0.201091,-0.4047,-0.495193,0.0000000722118490069908,0.000000390995572339085,,,0.123313,0.12993,0.136547,0.137493,0.141274,0.149782,0.153563,0.779401902823011,0.928467710663633,0.0000000477782906605129,0.000000157400363765841
ACOT9,sp|Q9Y305-4|ACOT9-HUMAN,0.0135112,0.141026,0.26854,0.286757,0.359622,0.523569,0.596435,0.00000000353094545960039,0.0000000286862097647358,,,-0.140308,-0.17926,-0.218212,-0.223776,-0.246034,-0.296115,-0.318374,0.0231391352398206,0.161274350753126,1.10508462135815e-17,6.61687356723602e-16
AAR2,sp|Q9Y312|AAR2-HUMAN,0.255876,0.19479,0.133704,0.124977,0.0900713,0.0115324,-0.0233737,0.00555109670850601,0.0102373325498268,,,0.149144,0.0687743,-0.011595,-0.0230763,-0.0690016,-0.172334,-0.218259,0.000452780468591319,0.0133949693705146,0.00589076967918528,0.00897454490022912
DERA,sp|Q9Y315|DEOC-HUMAN,0.0644688,0.0546001,0.0447313,0.0433215,0.0376822,0.0249938,0.0193545,0.730171826159842,0.772743533687583,,,0.145851,0.08703,0.0282088,0.0198058,-0.0138063,-0.0894335,-0.123046,0.046624449673297,0.238979461054737,0.415815406334795,0.45397038382822
MEMO1,sp|Q9Y316-3|MEMO1-HUMAN,0.0919898,0.15251,0.21303,0.221676,0.256259,0.334071,0.368654,0.00155809377229509,0.00323439501898536,,,-0.131008,-0.148891,-0.166775,-0.16933,-0.179549,-0.202543,-0.212762,0.319768923641363,0.644359537783437,0.00000000000331800706325171,0.0000000000269800203970406
TMX2,sp|Q9Y320|TMX2-HUMAN,0.0317135,0.00618501,-0.0193435,-0.0229904,-0.0375781,-0.0704004,-0.0849881,0.228873763830566,0.286472780817381,,,0.12724,0.106392,0.0855432,0.0825649,0.0706514,0.0438461,0.0319326,0.326291370626582,0.649553697872995,0.0760874809869463,0.095821177571788
FCF1,sp|Q9Y324|FCF1-HUMAN,0.308194,0.0986404,-0.110913,-0.140849,-0.260594,-0.53002,-0.649765,0.00000000221920554689168,0.0000000194684621157088,,,0.35979,0.25582,0.15185,0.136997,0.0775854,-0.0560903,-0.115502,0.00232801379908221,0.0416019675219711,0.0000643180174811351,0.000131677717405317
LSM2,sp|Q9Y333|LSM2-HUMAN,0.426863,0.220182,0.0135008,-0.0160251,-0.134129,-0.399861,-0.517965,0.0000000043472524149256,0.0000000339711987440923,,,0.270213,0.245295,0.220377,0.216818,0.202579,0.170542,0.156303,0.359314257774466,0.679875898387646,0.00000046900070077569,0.00000131209206973684
IFT52,sp|Q9Y366|IFT52-HUMAN,0.487276,0.354778,0.22228,0.203351,0.127638,-0.0427166,-0.11843,0.00416426430744063,0.0078815027050308,,,0.0589523,0.150769,0.242586,0.255703,,,,0.273504286774503,0.601331194169693,0.0464334738160278,0.0608878074598396
NDUFAF1,sp|Q9Y375|CIA30-HUMAN,-0.0508835,-0.0692159,-0.0875482,-0.0901671,-0.100643,-0.124213,-0.134689,0.551150229133353,0.609736804179802,,,0.0339163,-0.0381571,-0.110231,-0.120527,-0.161712,-0.254377,-0.295562,0.0242420444152048,0.166408194893365,0.383965069571108,0.422549457753335
LUC7L2,sp|Q9Y383|LC7L2-HUMAN,0.117528,-0.014165,-0.145858,-0.164672,-0.239925,-0.409245,-0.484499,0.0000000136418578880851,0.0000000908242394122983,,,0.267592,0.247509,0.227425,0.224556,0.213079,0.187257,0.175781,0.272231571349738,0.599247390645962,0.00000000000124476004087549,0.0000000000113530488001117
GLS,sp|O94925-3|GLSK-HUMAN,0.257023,0.223233,0.189444,0.184617,0.165308,0.121865,0.102556,0.308271721478233,0.371578241013174,,,0.065375,0.0665311,0.0676872,0.0678523,0.0685129,0.0699993,0.07066,0.972111084903261,0.991456066030293,0.248245965705459,0.284039713335406
UBE2J1,sp|Q9Y385|UB2J1-HUMAN,-0.078789,-0.0816961,-0.0846032,-0.0850185,-0.0866797,-0.0904174,-0.0920786,0.950210693514205,0.959471397820246,,,-0.201314,-0.174769,-0.148223,-0.144431,-0.129262,-0.0951327,-0.079964,0.571226301458979,0.829326437233643,0.789926556205908,0.806902932843102
RBMX2,sp|Q9Y388|RBMX2-HUMAN,0.294673,0.0485784,-0.197516,-0.232672,-0.373298,-0.689705,-0.83033,0.00000000819807526399829,0.000000058782622091235,,,0.322898,0.304578,0.286258,0.283641,0.273173,0.249619,0.23915,0.580805688683,0.834467007688679,0.000000000277716313073669,0.00000000139935635128541
DHRS7,sp|Q9Y394|DHRS7-HUMAN,-0.110721,0.0357926,0.182306,0.203237,0.286959,0.475334,0.559056,0.00030222197757261,0.000723465434890196,,,-0.262601,-0.317477,-0.372353,-0.380192,-0.411549,-0.482104,-0.513461,0.143756679316368,0.432913239704843,0.0000000012366557080405,0.00000000550613340600745
UTP11,sp|Q9Y3A2|UTP11-HUMAN,0.309257,0.0775848,-0.154088,-0.187184,-0.319568,-0.617433,-0.749817,0.00000000114458423524279,0.0000000109825298992443,,,0.192172,0.146458,0.100744,0.0942129,0.0680904,0.00931466,-0.0168079,0.116037290427327,0.386832919389146,0.000000199712729042225,0.000000595008424716755
RRP7A,sp|Q9Y3A4|RRP7A-HUMAN,0.349633,0.12188,-0.105873,-0.138409,-0.268554,-0.561379,-0.691524,0.000000000000549034121519588,0.0000000000260230627524876,,,0.242647,0.177347,0.112047,0.102719,0.0654048,-0.0185517,-0.0558658,0.00324202003036156,0.0508412698978979,0.00000000454012451360486,0.0000000180918271996329
SBDS,sp|Q9Y3A5|SBDS-HUMAN,-0.037251,0.0314397,0.10013,0.109943,0.149195,0.237512,0.276764,0.00718817796895563,0.0129609286374149,,,-0.067898,-0.077241,-0.086584,-0.0879187,-0.0932575,-0.10527,-0.110609,0.701441445538677,0.894510015707862,0.000181673466269217,0.00034777061085083
TMED5,sp|Q9Y3A6|TMED5-HUMAN,-0.019875,0.075899,0.171673,0.185355,0.240083,0.363221,0.417949,0.000110614315420791,0.000288454355909252,,,-0.102198,-0.116417,-0.130636,-0.132667,-0.140792,-0.159074,-0.167199,0.52407046392737,0.80091656689099,0.0000000125463880788569,0.0000000460367069141025
EXOSC1,sp|Q9Y3B2|EXOS1-HUMAN,0.334538,0.117382,-0.0997732,-0.130795,-0.254884,-0.534084,-0.658173,0.000000251917375680977,0.00000118456405974212,,,-0.0242949,0.041182,0.106659,0.116013,0.153428,0.237613,0.275028,0.0640982850795976,0.285807682165846,0.000000120756093674876,0.000000373655013347661
SF3B6,sp|Q9Y3B4|SF3B6-HUMAN,0.367201,0.119547,-0.128106,-0.163486,-0.305002,-0.623414,-0.76493,0.0000000419848350308393,0.000000242418386862473,,,0.215566,0.188024,0.160482,0.156547,0.140809,0.105398,0.0896593,0.445653245222387,0.749070976908183,0.000000986994460936352,0.00000262581532726316
EMC9,sp|Q9Y3B6|EMC9-HUMAN,-0.109423,-0.0366592,0.0361049,0.0464997,0.0880792,0.181633,0.223213,0.121227299080347,0.163307074480625,,,0.372432,0.226139,0.0798455,0.0589464,-0.0246498,-0.212741,-0.296338,0.0128422890785931,0.115646984822756,0.019118114245822,0.026771166508842
GLS,sp|O94925|GLSK-HUMAN,-0.0925627,0.0748287,0.24222,0.266133,0.361785,0.577003,0.672655,0.000000810491442575432,0.00000336231204245511,,,-0.241541,-0.245549,-0.249557,-0.250129,-0.25242,-0.257573,-0.259863,0.887407284721284,0.965993871614264,0.0000000000417540785635725,0.000000000255993589384775
REXO2,sp|Q9Y3B8|ORN-HUMAN,0.00132859,0.132001,0.262673,0.28134,0.35601,0.524017,0.598687,0.0000138778909517878,0.0000438890975450958,,,-0.408653,-0.456474,-0.504294,-0.511125,-0.538451,-0.599934,-0.62726,0.0744362970078887,0.308143585500653,1.80153019994458e-16,0.00000000000000629239014154885
RRP15,sp|Q9Y3B9|RRP15-HUMAN,0.257026,0.0618794,-0.133267,-0.161145,-0.272657,-0.52356,-0.635072,0.000928495738909263,0.00201166804710581,,,0.217382,0.303876,0.39037,0.402726,0.452151,0.563357,0.612782,0.119467103592042,0.393149950828773,0.000000947411748630824,0.00000252707079378792
WASHC3,sp|Q9Y3C0|WASC3-HUMAN,0.185601,0.15999,0.134379,0.130721,0.116086,0.0831581,0.0685234,0.442990644617497,0.507279108014363,,,0.114606,0.0569091,-0.000787917,-0.00903034,-0.0420001,-0.116182,-0.149152,0.0906364587293594,0.342805080370559,0.111681325629494,0.136435281349969
NOP16,sp|Q9Y3C1|NOP16-HUMAN,0.475543,0.305022,0.134501,0.110141,0.0127008,-0.20654,-0.303981,0.000221560177435975,0.000543208294638958,,,0.316315,0.361661,0.407007,0.413485,0.439397,0.497699,0.523611,0.283130991444513,0.61098780063418,0.0000264253358621949,0.0000572797418865301
TPRKB,sp|Q9Y3C4-3|TPRKB-HUMAN,0.226918,0.172223,0.117527,0.109713,0.0784583,0.00813502,-0.0231197,0.096650779088682,0.133635752583106,,,0.253152,0.141025,0.0288966,0.0128783,-0.0511948,-0.195359,-0.259432,0.0120932239990995,0.11199831829653,0.291599606321455,0.329433958575121
RNF11,sp|Q9Y3C5|RNF11-HUMAN,-0.0478273,0.0156287,0.0790846,0.0881498,0.12441,0.205997,0.242257,0.011079493750537,0.0192145969294154,,,-0.0356732,-0.0891336,-0.142594,-0.150231,-0.18078,-0.249515,-0.280064,0.0308712428626998,0.191650419666065,0.00000215228189167099,0.00000545075290389954
PPIL1,sp|Q9Y3C6|PPIL1-HUMAN,-0.0833148,-0.142745,-0.202175,-0.210665,-0.244625,-0.321035,-0.354995,0.0381925864561063,0.0582298015396422,,,0.0269148,-0.0604196,-0.147754,-0.16023,-0.210136,-0.322423,-0.372328,0.00332571928319547,0.0517140936093514,0.597776668835913,0.626906468434361
UFC1,sp|Q9Y3C8|UFC1-HUMAN,-0.377575,-0.351318,-0.325061,-0.32131,-0.306306,-0.272547,-0.257543,0.687888141176326,0.734825828288566,,,-0.0298168,0.0384301,0.106677,0.116427,0.155425,0.243171,0.282169,0.301814354974082,0.626385362866533,0.0110777243569216,0.016147280476632
FAM96B,sp|Q9Y3D0|MIP18-HUMAN,0.080623,0.0551376,0.0296521,0.0260113,0.0114482,-0.0213188,-0.0358819,0.279851613234918,0.341292385351036,,,-0.120668,-0.0638176,-0.00696689,0.00115464,0.0336408,0.106735,0.139221,0.0714026176108321,0.301053431328228,0.103978223327898,0.12778664498288
MSRB2,sp|Q9Y3D2|MSRB2-HUMAN,0.240594,0.24665,0.252706,0.253571,0.257032,0.264818,0.268279,0.803134703718281,0.836330333482357,,,-0.163009,-0.21201,-0.26101,-0.26801,-0.29601,-0.359011,-0.387011,0.0507551098557223,0.251984915895694,0.0000000000247224278743505,0.000000000159426298725589
HAUS5,sp|O94927|HAUS5-HUMAN,0.254959,-0.0905188,-0.435996,-0.48535,-0.682766,-1.12695,-1.32437,0.000051585439118854,0.00014515390116416,,,0.61558,0.534068,0.452556,0.440912,0.394334,0.289533,0.242954,0.288529335324828,0.614922215376174,0.0000156231072076906,0.0000349831645366963
MRPS16,sp|Q9Y3D3|RT16-HUMAN,0.195764,0.110868,0.0259716,0.0138436,-0.0346686,-0.143821,-0.192333,0.0000414648893200321,0.000119000231690014,,,0.152295,0.0946658,0.0370366,0.0288038,-0.00412716,-0.0782219,-0.111153,0.0032027923200018,0.0507609323424551,0.498917075231946,0.533764282482164
MRPS18C,sp|Q9Y3D5|RT18C-HUMAN,0.0463007,0.000425906,-0.0454489,-0.0520025,-0.0782167,-0.137199,-0.163413,0.0388429989420502,0.059074928788495,,,-0.02012,0.00624363,0.0326072,0.0363735,0.0514384,0.0853344,0.100399,0.376186591348678,0.69257420901,0.0408336087172411,0.0540443097433156
FIS1,sp|Q9Y3D6|FIS1-HUMAN,0.018693,0.206652,0.394611,0.421462,0.528867,0.770528,0.877933,0.00000049794381551447,0.0000021637794169929,,,-0.213444,-0.218189,-0.222934,-0.223612,-0.226323,-0.232424,-0.235135,0.878172535496093,0.961713651996375,0.00000000000222406537592845,0.0000000000188552366643862
AK6,sp|Q9Y3D8|KAD6-HUMAN,0.435296,0.237199,0.0391016,0.010802,-0.102396,-0.357092,-0.470291,0.0000000000368544160334381,0.000000000639989774471437,,,0.021975,-0.0171052,-0.0561854,-0.0617682,-0.0840998,-0.134346,-0.156677,0.0720453323272836,0.302613158742014,0.0000243755746671374,0.0000531867425474855
MRPS23,sp|Q9Y3D9|RT23-HUMAN,0.28831,0.219756,0.151202,0.141408,0.102234,0.0140932,-0.0250806,0.0168200840870854,0.0278903066655304,,,0.0783988,0.109931,0.141464,0.145969,0.163987,0.204529,0.222548,0.258132696720809,0.584538702471164,0.0427657388249686,0.0564329509029193
GOLT1B,sp|Q9Y3E0|GOT1B-HUMAN,0.463453,0.360136,0.256819,0.24206,0.183022,0.0501858,-0.00885235,0.0265953387615138,0.042110537469006,,,-0.0698828,-0.130219,-0.190556,-0.199176,-0.233654,,,0.251156771241161,0.578689802002685,0.0069772346689083,0.0104937336294248
HDGFRP3,sp|Q9Y3E1|HDGR3-HUMAN,-0.257199,-0.205786,-0.154373,-0.147028,-0.117649,-0.051547,-0.0221681,0.355027550681504,0.420947543375872,,,-0.346146,-0.291897,-0.237648,-0.229898,-0.198899,-0.12915,-0.0981507,0.331650906528499,0.65457042146817,0.789678515069299,0.806738930584313
BOLA1,sp|Q9Y3E2|BOLA1-HUMAN,-0.212501,-0.209434,-0.206366,-0.205928,-0.204175,-0.20023,-0.198477,0.931755692039422,0.943925441264841,,,0.244361,0.268073,0.291784,0.295172,0.308721,0.339208,0.352757,0.575162546740836,0.831660006332359,0.0000878898542499748,0.000175875075095273
CHMP3,sp|Q9Y3E7|CHMP3-HUMAN,-0.139087,-0.0262861,0.0865145,0.102629,0.167086,0.312116,0.376573,0.0000526976525516063,0.000147787425236728,,,-0.113198,-0.139069,-0.16494,-0.168636,-0.18342,-0.216683,-0.231467,0.300396481044894,0.62456729463697,0.000000253821670521389,0.000000743012579008802
STRAP,sp|Q9Y3F4-2|STRAP-HUMAN,0.210512,0.171787,0.133063,0.127531,0.105403,0.0556148,0.0334867,0.000800125734606041,0.00175831201996064,,,0.0718209,0.0531505,0.0344801,0.0318129,0.0211441,-0.00286075,-0.0135296,0.0868731850389176,0.334275110818451,0.000823676723382619,0.00142444168535468
ABLIM3,sp|O94929-2|ABLM3-HUMAN,-0.363816,-0.166181,0.0314538,0.0596874,0.172622,0.426724,0.539658,0.000475741302867217,0.00109070376771223,,,-0.436423,-0.319351,-0.202278,-0.185553,-0.118654,0.0318679,0.0987666,0.0154321548175748,0.128313705656319,0.0239556096363754,0.0329398563162866
RTCB,sp|Q9Y3I0|RTCB-HUMAN,0.131881,0.122828,0.113776,0.112483,0.10731,0.0956707,0.0904978,0.590076080438595,0.645826888750657,,,-0.00448059,-0.0509406,-0.0974007,-0.104038,-0.130586,-0.190321,-0.216869,0.00873918104587876,0.0923400378413073,0.00000123697656831477,0.00000324038662966776
FBXO7,sp|Q9Y3I1|FBX7-HUMAN,0.17657,0.125311,0.0740509,0.0667281,0.0374368,-0.0284686,-0.0577598,0.00101295669805548,0.00218082505551472,,,0.0963205,0.0596743,0.0230281,0.0177929,-0.00314775,-0.0502643,-0.071205,0.0152232364190818,0.127194483677123,0.277217623966702,0.314534725064225
SH3BP1,sp|Q9Y3L3|3BP1-HUMAN,0.226847,0.0502553,-0.126336,-0.151563,-0.252473,-0.479519,-0.580428,0.0000125933124434175,0.0000400976982184919,,,0.132337,0.134953,0.13757,0.137944,0.139439,0.142803,0.144299,0.940697584088243,0.983017270588,0.0000104644081561615,0.000023991125710583
RAP2C,sp|Q9Y3L5|RAP2C-HUMAN,0.249145,0.243255,0.237365,0.236523,0.233157,0.225584,0.222218,0.902267308834212,0.920474622697488,,,-0.0148209,-0.00808262,-0.0013443,-0.000381687,0.00346878,0.0121323,0.0159828,0.888798452193651,0.966349549307588,0.0913069115763196,0.11348166266617
STARD13,sp|Q9Y3M8|STA13-HUMAN,0.26352,0.249618,0.235716,0.23373,0.225785,0.207911,0.199967,0.524454423027606,0.584975714858782,,,-0.0526936,-0.10373,-0.154766,-0.162057,-0.191221,-0.256839,-0.286003,0.024572175402362,0.167464914549283,0.0000000018834647976967,0.000000008036755622194
RHBDD3,sp|Q9Y3P4|RHBD3-HUMAN,0.372608,0.365198,0.357789,0.35673,0.352497,0.34297,0.338736,0.857274419887443,0.881754314086126,,,0.109326,0.0153864,-0.0785529,-0.0919729,-0.145652,-0.266432,-0.320111,0.0283912895284194,0.18306382194783,0.0000198705132101944,0.0000439285548576366
RABGAP1,sp|Q9Y3P9|RBGP1-HUMAN,-0.0317211,-0.0185482,-0.00537534,-0.0034935,0.00403386,0.0209704,0.0284978,0.338031959196551,0.403076774311574,,,-0.160431,-0.117594,-0.0747573,-0.0686378,-0.0441597,0.0109161,0.0353942,0.00338662738582461,0.0521120575334359,0.0558519307006454,0.0721707753630397
TSC22D4,sp|Q9Y3Q8|T22D4-HUMAN,-0.0482639,0.0752696,0.198803,0.216451,0.287041,0.44587,0.516461,0.00000281708725285663,0.0000103532728412081,,,-0.192111,-0.191038,-0.189966,-0.189813,-0.1892,-0.187821,-0.187209,0.961862020357318,0.989372848608917,0.0000000000878444329074398,0.000000000501556356556967
DOPEY2,sp|Q9Y3R5|DOP2-HUMAN,0.400107,0.26521,0.130312,0.111041,0.0339565,-0.139483,-0.216568,0.00000002642522893315,0.000000161797500659081,,,-0.261398,-0.195177,-0.128956,-0.119496,-0.0816549,0.00348633,0.0413269,0.00135762009385512,0.0285813125238313,0.00000000168896722238085,0.00000000728095687591107
ZNF330,sp|Q9Y3S2|ZN330-HUMAN,0.214516,0.148327,0.0821379,0.0726824,0.0348602,-0.0502397,-0.0880619,0.00010960920519051,0.000286057493305942,,,-0.0408863,-0.0326713,-0.0244562,-0.0232827,-0.0185883,-0.00802615,-0.00333184,0.593723925583903,0.840654842929467,0.000801963832527134,0.00139054315527129
ABLIM3,sp|O94929|ABLM3-HUMAN,-0.196654,0.0347632,0.26618,0.29924,0.431478,0.729014,0.861252,0.000000000959730398147491,0.00000000945477991593805,,,-0.381726,-0.422572,-0.463418,-0.469254,-0.492594,-0.545111,-0.568452,0.155285585107392,0.452270492822256,3.26498298682139e-16,0.0000000000000104174422565675
RPL36,sp|Q9Y3U8|RL36-HUMAN,0.206491,0.116567,0.0266423,0.013796,-0.0375894,-0.153206,-0.204592,0.000151013302615819,0.000384348237212385,,,0.145241,0.136526,0.12781,0.126565,0.121585,0.110379,0.105398,0.684356513378905,0.884880236415987,0.0016338706775322,0.00272242889727582
RWDD3,sp|Q9Y3V2|RWDD3-HUMAN,0.708334,0.53336,0.358387,0.33339,0.233406,0.00843948,-0.0915454,0.35941047065569,0.425128638223031,,,0.0634829,0.175949,0.288414,0.304481,0.368747,0.513346,0.577612,0.40575447878332,0.715795303015304,0.464704025945279,0.501173780496072
CCDC9,sp|Q9Y3X0|CCDC9-HUMAN,-0.0869014,-0.0607229,-0.0345443,-0.0308045,-0.0158453,0.0178128,0.032772,0.311239556454264,0.374812583265609,,,-0.161796,-0.166802,-0.171807,-0.172522,-0.175382,-0.181818,-0.184678,0.84609273480556,0.951326585596856,0.0276659994777457,0.0375845788754855
CHTOP,sp|Q9Y3Y2-3|CHTOP-HUMAN,0.251393,0.100099,-0.051196,-0.0728096,-0.159264,-0.353785,-0.440239,0.00000385228224385447,0.000013736231465809,,,0.124387,0.138039,0.15169,0.15364,0.161441,0.178994,0.186794,0.62623786387886,0.857242813033596,0.00000323816720033021,0.00000798799886416396
SAMHD1,sp|Q9Y3Z3|SAMH1-HUMAN,0.360869,0.216603,0.0723369,0.0517275,-0.0307101,-0.216195,-0.298632,0.000209339422503412,0.000516680624974293,,,0.0611112,0.0385371,0.015963,0.0127381,-0.000161333,-0.0291852,-0.0420846,0.523489665880735,0.800715943349999,0.0605769003475041,0.0777532848140779
C2CD2,sp|Q9Y426|CU025-HUMAN,-0.29015,-0.170139,-0.0501276,-0.0329832,0.0355945,0.189894,0.258472,0.0000000120964189140804,0.0000000820917333099094,,,0.0305174,0.0367475,0.0429775,0.0438675,0.0474275,0.0554375,0.0589976,0.748879418718145,0.915805510771093,0.0000908668359502871,0.00018155646680338
KNSTRN,sp|Q9Y448|SKAP-HUMAN,0.380716,-0.062368,-0.505452,-0.56875,-0.821941,-1.39162,-1.64481,0.000000289054533940433,0.00000133268592873236,,,0.45857,0.453186,0.447802,0.447033,0.443956,0.437033,0.433957,0.939454471237563,0.982723729924171,0.00000000265712451699715,0.0000000109920794846257
ATP6V0A2,sp|Q9Y487|VPP2-HUMAN,-0.167445,-0.0662083,0.0350281,0.0494904,0.10734,0.237501,0.29535,0.000277023364185266,0.000669576000302056,,,-0.0949455,-0.0962175,-0.0974894,-0.0976711,-0.0983979,-0.100033,-0.10076,0.959979089499144,0.98908184417033,0.000662410988411867,0.00116366769368372
TLN1,sp|Q9Y490|TLN1-HUMAN,0.129466,0.137411,0.145355,0.14649,0.15103,0.161245,0.165784,0.519990878230442,0.58069951412897,,,-0.0771411,-0.0792293,-0.0813175,-0.0816158,-0.0828091,-0.0854939,-0.0866871,0.865957577583417,0.958352715182032,0.00000000187349103827818,0.00000000800531087301348
TRRAP,sp|Q9Y4A5|TRRAP-HUMAN,0.0930079,-0.0786493,-0.250307,-0.274829,-0.372919,-0.593621,-0.691711,0.000000000318114208749564,0.00000000383441976324148,,,0.207752,0.22272,0.237688,0.239826,0.24838,0.267624,0.276177,0.45731641508746,0.756397249062148,0.00000000000000146445871648267,0.0000000000000370982797381504
FBXO21,sp|O94952|FBX21-HUMAN,0.0259665,-0.014953,-0.0558724,-0.0617181,-0.0851007,-0.137711,-0.161094,0.273192061936599,0.334453532012398,,,0.0828169,0.110417,0.138017,0.14196,,,,0.763173364310342,0.92122288156901,0.353550078812822,0.392254088296153
RAD54L2,sp|Q9Y4B4|ARIP4-HUMAN,0.239601,0.0905478,-0.0585048,-0.0797981,-0.164971,-0.35661,-0.441783,0.025657643579939,0.0408334710822606,,,0.368009,0.33806,0.308111,0.303833,0.28672,0.248214,0.231101,0.644000459735163,0.866529729931116,0.0102908393176207,0.0150669783022834
MTCL1,sp|Q9Y4B5|MTCL1-HUMAN,-0.128371,-0.103963,-0.0795539,-0.0760669,-0.0621191,-0.0307364,-0.0167885,0.0929005283908476,0.128991984985997,,,-0.0246727,0.0254882,0.0756491,0.082815,0.111478,0.175971,0.204634,0.00117382969455778,0.0259579205869431,0.0000177393978553867,0.0000394536873189873
