Rank	sample_id	factor	cell_line	cell_type	tissue	DNase_p_value	ChIP-seq_p_value	H3K27ac_p_value	summary_p_value
2870	52495	TCF21	None	None	Coronary artery smooth muscle	0.977454248695286	2.7161205312882135e-14	2.9424931860755394e-09	8.149037000748649e-14
2871	42398	STAG1	GM18526	Lymphoblastoid	Blood	0.9962701121265825	2.775832123930532e-14	5.418850755295705e-07	8.337774914934926e-14
2872	38856	ATOH1	LoVo	None	Colon	1.3060538846882201e-05	3.755244100733547e-14	1.107151937792256e-13	8.409939411535561e-14
2873	72553	ZNF143	U937	Monocyte	None	1.5496426976090286e-07	1.2070140280413395e-13	3.719268566500909e-14	8.532063944244328e-14
2874	73406	RBPJ	None	Neurosphere	None	0.8390184699061044	2.9632396217473017e-14	5.79221014544579e-11	8.881784197001252e-14
2875	47595	GATA6	YCC3	Epithelium	None	0.3091893976230524	3.110893092497811e-14	1.2251835426852373e-12	9.103828801926284e-14
2876	32939	ERG	RWPE1	Epithelium	Prostate	0.0023952279667318927	3.41743211053959e-14	4.3873587358483897e-13	9.520162436160717e-14
2877	45771	STAT3	HeLa-S3	Epithelium	Cervix	0.9819397075625809	3.419297189433425e-14	3.6904205464666007e-09	1.0269562977782698e-13
2878	63059	CTCF	None	None	Spleen	0.9999634896557908	3.5663325770475584e-14	1.0888539681215841e-07	1.0691447727140257e-13
2879	42383	STAG1	GM18505	Lymphoblastoid	Blood	0.964640619845085	3.570503362299449e-14	6.479783917679107e-09	1.071365218763276e-13
2880	64443	ZNF324	HEK293	Epithelium	Embryonic Kidney	9.013419071895951e-07	4.810554527855687e-14	1.4116091423264594e-13	1.0769163338864018e-13
2881	372	HNF4A	Caco-2	Epithelium	Colon	0.6310994845835373	3.640166693862224e-14	5.677752406976337e-11	1.0919043447188415e-13
2882	63800	ZBTB40	HepG2	Epithelium	Liver	0.0012200532640778577	4.6467762714548493e-14	1.7054219860748403e-13	1.0946799022804043e-13
2883	42931	SMC3	GP5d	None	Colon	0.25884747724615276	3.703424356056137e-14	2.630955674473924e-09	1.1118883591620943e-13
2884	69774	JUND	HT29	colorectal adenocarcinoma	None	0.047487311422222254	3.764819276245623e-14	4.092397322768236e-11	1.1274314815068465e-13
2885	74142	FOXA1	T47D	None	Breast	0.5651922485395406	2.2282229978685774e-12	3.9259106421691837e-14	1.156852391659413e-13
2886	58347	MED1	LNCaP-abl	Epithelium	Prostate	1.8515378176197384e-10	4.308905507125518e-14	5.661336142166465e-13	1.2001510896197942e-13
2887	62820	NRF1	MCF-7	Epithelium	Breast	2.981454249942083e-05	8.321472875480121e-14	7.94517516289075e-14	1.219024881038422e-13
2888	34995	FOXM1	MCF-7	Epithelium	Breast	0.014767668098400192	4.092461361966081e-14	1.5633985778953994e-11	1.2251311076738602e-13
2889	67719	FOXA1	LNCaP	Epithelium	Prostate	0.049552499933574995	1.3376474273558028e-11	4.3309665415333964e-14	1.2961853812498703e-13
2890	52429	MYC	HEK293	Epithelium	Embryonic Kidney	4.440379487141785e-14	1.3143264610491631e-09	2.106886089163134e-09	1.3317125180378753e-13
2891	46367	CTCF	SK-N-SH_RA	Neuron	Brain	0.3996563503979128	4.979076747611183e-14	5.571008310785224e-13	1.372790769949006e-13
2892	36825	ESR1	MCF-7	Epithelium	Breast	0.2574604529249859	1.6553423128293898e-09	4.742124295935398e-14	1.422750806057138e-13
2893	50977	NR2C2	HeLa	Epithelium	Cervix	1.290921539062915e-07	4.9670712242152753e-14	1.2429002767080355e-12	1.433297924791077e-13
2894	63283	ZEB2	K562	Erythroblast	Bone Marrow	0.7281073292584936	4.804922610437492e-14	3.3948704779659285e-11	1.4405143744511406e-13
2895	74355	OTX2	D-341	None	None	0.9998011840160944	4.887087281990698e-14	1.0761424415199229e-10	1.464939280992894e-13
2896	75286	ZBTB48	HeLa	None	None	4.9561735992174325e-14	8.921200546413801e-05	1.0611690760180888e-07	1.4871437414853972e-13
2897	34473	PAX5	Raji	B Lymphocyte	Blood	0.9343808062080212	5.0937987728410776e-14	1.8508686852100585e-09	1.5287771049088406e-13
2898	74902	CTCF	THP-1	Macrophage	None	0.8108931764526119	5.253235587674638e-14	6.75603027560878e-11	1.5748513604307846e-13
2899	58019	CHD1	LNCaP	Epithelium	Prostate	7.794567688569952e-10	9.132975821366799e-14	1.541606728849442e-13	1.72029057665668e-13
2900	64424	KLF16	K562	Erythroblast	Bone Marrow	0.9998809199560483	5.739808148230442e-14	2.85750301848262e-06	1.7225110227059304e-13
2901	45667	CTCF	GM13977	Lymphoblastoid	Blood	0.6355283916952412	7.842782831100364e-14	2.1712798203528026e-13	1.7286172493413687e-13
2902	54155	FOXP1	OCI-Ly10	B Lymphocyte	Bone Marrow	0.9999996967351367	6.025696421497633e-14	6.425457709352621e-10	1.8063328610651297e-13
2903	64400	CEBPB	A549	Epithelium	Lung	0.9550930540587582	6.154672901227121e-14	2.6246355307615983e-09	1.846856001463948e-13
2904	46317	FOSL2	MCF-7	Epithelium	Breast	0.9498654122368042	6.573156648798281e-14	7.220805558164867e-09	1.9728663147589032e-13
2905	4938	RELA	GM19193	Lymphoblastoid	Blood	0.2700783570644051	6.652921305199919e-14	1.2418122541203506e-09	1.9950707752514063e-13
2906	35387	CTCF	None	Endothelial Cell	Umbilical Vein	0.9994436364898684	6.665922553327773e-14	2.5264071533761455e-08	2.0000667788622195e-13
2907	63518	MTA2	K562	Erythroblast	Bone Marrow	0.8983505815492944	7.076429108511145e-14	1.4211484525551776e-10	2.1216362000586741e-13
2908	45602	CTCF	GM12874	B Lymphocyte	Blood	0.2665448182003224	1.395460989405323e-13	1.5020294420936397e-13	2.1699309016298685e-13
2909	68968	PR	T47D	None	Breast	4.968070322462737e-07	1.876531144934369e-11	7.260012799735512e-14	2.1699309016298685e-13
2910	42928	RAD21	GP5d	None	Colon	0.7229396651846361	7.647534457967134e-14	4.838959885418307e-08	2.2948309919001986e-13
2911	77150	ZNF273	293T	None	None	1.9273889788670736e-05	1.3054534849327449e-13	1.8648128868283156e-13	2.303157664584887e-13
2912	76518	ZBTB16	None	Stromal Cell	None	1.0952939882038883e-07	8.085650484650765e-14	2.9145430239929556e-12	2.3608892618653954e-13
2913	45902	ATF3	K562	Erythroblast	Bone Marrow	7.111534814997425e-05	1.442706711396454e-13	1.794604697285671e-13	2.399747067727276e-13
2914	65072	KLF15	HEK293	Epithelium	Embryonic Kidney	1.9887680537719077e-08	1.0589066566681717e-13	3.523748587653777e-13	2.444155988712282e-13
2915	8411	GATA1	None	Proerythroblast	Blood	0.998889442631567	8.71050675049111e-14	6.39861537402027e-09	2.612909888455306e-13
2916	73987	CD34	None	None	Thymus	1.3413776854553192e-09	9.949962031836595e-14	7.153252660581573e-13	2.619571226603057e-13
2917	1346	SMARCC1	HeLa	Epithelium	Cervix	0.6013110900060438	8.86082369067658e-14	3.375803418436365e-09	2.6567636979279996e-13
2918	45732	SMARCC1	HeLa-S3	Epithelium	Cervix	0.6013110900060438	8.86082369067658e-14	3.375803418436365e-09	2.6567636979279996e-13
2919	45703	CTCF	HA-sp	Astrocyte	Spinal Cord	0.9999404328907965	8.975177726887392e-14	8.653441136771806e-07	2.69340105774063e-13
2920	45840	CTCF	None	Fibroblast	Pulmonary Artery	0.99273410840498	9.221846175840397e-14	1.1710575811029178e-09	2.7672308888782027e-13
2921	45712	CTCF	None	Epithelium	None	0.9907807886061903	9.32217907218239e-14	7.444175834946587e-09	2.797206910543082e-13
2922	56634	JUN	MDA-MB-231	Epithelium	Breast	0.9999999859299459	9.527844168386262e-14	6.661783590635473e-09	2.858824288409778e-13
2923	45814	CEBPB	HepG2	Epithelium	Liver	0.9985428463573524	9.780683583608949e-14	6.132065310914973e-12	2.8888003100746573e-13
2924	45858	CTCF	None	Fibroblast	Connective Tissue	0.9999834406795634	9.706271339936308e-14	7.722611166182826e-07	2.914335439641036e-13
2925	63384	KDM1A	K562	Erythroblast	Bone Marrow	0.9999970845189092	9.79871917974606e-14	4.188057582184906e-07	2.939315457695102e-13
2926	64175	ATF4	HepG2	Epithelium	Liver	0.009396143494017717	9.882990466316218e-14	1.812339937850581e-10	2.96263014121223e-13
2927	74387	IL1B	MCF-7	None	Breast	0.013126206513030342	1.0091276622428512e-13	8.89779031977655e-12	2.9937163859017346e-13
2928	74836	JMJD6	None	3565 cells	None	5.011850381910813e-05	2.9657210091402566e-13	1.5995464956628596e-13	3.1175062531474396e-13
2929	45640	SMC3	GM12878	B Lymphocyte	Blood	0.9999998596216126	1.0427203856034674e-13	1.5733270417176688e-05	3.1280533718813786e-13
2930	69619	CTCF	None	Erythroid Cell	None	0.5827297640766544	1.053865982148646e-13	1.0022617217674468e-11	3.1291635949060037e-13
2931	55816	BRD4	293T	None	None	2.915735887002553e-07	1.134775821169869e-13	5.176364504826841e-12	3.3306690738754696e-13
2932	41411	ERCC3	HT1080	None	Connective Tissue	1.614396718665526e-13	2.355101285389637e-10	3.6841699213144427e-13	3.365641099151162e-13
2933	42384	CTCF	GM18526	Lymphoblastoid	Blood	0.6310261265931203	1.1874446307443729e-13	4.023089023413378e-12	3.460565167756613e-13
2934	62976	ATF3	None	None	Liver	0.24045288822313154	1.178327367798076e-13	6.701633033772216e-11	3.52884388377106e-13
2935	76568	UHRF2	293T	None	None	6.295319006975524e-11	1.484502818721123e-10	1.201145342449548e-13	3.5954572652485695e-13
2936	68714	BRD4	IMR90	fibrobasts	None	0.0002721792055373931	1.410660283192048e-13	8.577437918397136e-13	3.6348701826227625e-13
2937	45710	CTCF	None	Myocyte	Heart	0.9991605768333772	1.2220561772018855e-13	3.2947095140789804e-07	3.667066650336892e-13
2938	68840	FOXA1	T47D	Embryonic Stem Cell	Breast	0.9580926898615145	1.2254922593818364e-13	1.923327457917156e-09	3.676503546046206e-13
2939	52684	FOXA2	CyT49	Embryonic Stem Cell	Embryo	1.1408185572133596e-11	2.4004835664599063e-08	1.3055685608289316e-13	3.872457909892546e-13
2940	58339	MED1	LNCaP-abl	Epithelium	Prostate	3.9173385884584583e-10	1.6410201999850696e-13	6.779273708148438e-13	3.9629410863994963e-13
2941	42354	CTCF	GM18486	Lymphoblastoid	Blood	0.9999998282086305	1.3231825124814583e-13	4.513977589813867e-05	3.97015753605956e-13
2942	45635	KAT2B	GM12878	B Lymphocyte	Blood	1.3843496262595863e-13	6.562433042407339e-12	3.060669868246283e-11	4.0506487053448836e-13
2943	49461	598-SKD	MCF-7	Epithelium	Breast	0.0002876742071589173	1.4663340876459382e-13	5.268020514127781e-12	4.2810199829546036e-13
2944	33602	FAIRE	HepG2	Epithelium	Liver	0.9993889823642393	1.434836402396189e-13	7.214145395996426e-11	4.296007993787043e-13
2945	76403	RELB	GM12878	Lymphoblastoid	None	0.1669299873241581	1.6162473275015253e-13	1.3555571909706246e-12	4.3326453535996734e-13
2946	45359	CTCF	None	Endothelial Cell	Umbilical Vein	0.9952216433760847	1.4508913003867363e-13	4.070682403465509e-08	4.3537395910675514e-13
2947	76930	CD74	None	B Lymphocyte	None	0.0026929310198964447	1.5002700590962972e-13	5.2867196380913094e-12	4.377609386096992e-13
2948	35525	NCOR2	OCI-Ly1	B cell lymphoma	Bone Marrow	0.9994700153175461	1.4677128482865144e-13	6.396241448202063e-09	4.404254738687996e-13
2949	63799	ZBTB40	HepG2	Epithelium	Liver	0.00011426737237694323	1.882242937411744e-13	7.002210244795194e-13	4.4508841057222526e-13
2950	56113	AR	None	None	Prostate	0.014885409209425177	1.542892401364616e-13	6.4470131613651625e-12	4.5208281562736374e-13
2951	67805	BRD4	HCC1395	None	None	0.11958950968288679	1.531420826206556e-13	1.9576887955721127e-11	4.559685962135518e-13
2952	45850	CTCF	None	Endothelial Cell	Umbilical Vein	0.9637728026750567	1.5726882239289574e-13	3.817550883169223e-10	4.716227408607665e-13
2953	45899	CTCF	K562	Erythroblast	Bone Marrow	0.2646119966443198	2.334130061447683e-09	1.5898553293653166e-13	4.76896300227736e-13
2954	53631	STAT5B	None	T Lymphocyte	Blood	0.023800129364412427	1.6110066203421368e-13	2.7525050791912484e-11	4.804490139065365e-13
2955	62716	TFAP4	HepG2	Epithelium	Liver	0.9487703347259152	1.617367573694573e-13	3.9315791179724723e-10	4.852229729124247e-13
2956	5662	POLR2M	IMR90	Fibroblast	Lung	0.34515118545314705	2.012195905408541e-13	1.0311402951406883e-12	5.051514762044462e-13
2957	76816	NEUROG2	None	Fibroblast	Fetal Lung	0.9999999992588076	1.7546749883535058e-13	9.354208362514798e-10	5.265787805797117e-13
2958	59413	MBD3	MDA-MB-231	Epithelium	Breast	0.9745681118330244	1.7912798613589707e-13	4.9097124454686395e-11	5.354050536254817e-13
2959	70762	HDAC4	MM1.S	B Lymphocyte	Blood	0.027089168169920227	1.8560023790708067e-13	9.359643106194767e-10	5.567213356982847e-13
2960	5667	AR	VCS2	Epithelium	Prostate	0.010724731753581965	2.192546502530909e-12	2.0426260104462947e-13	5.606071162844728e-13
2961	45718	CTCF	None	Epithelium	Esophagus	0.9999995960481065	1.884836534284629e-13	9.82484188252526e-06	5.65381075290361e-13
2962	45218	CTCF	GM12878	B Lymphocyte	Blood	0.9982816297814795	1.9043980255441744e-13	1.715939677019959e-09	5.714317907745681e-13
2963	2000	GATA1	K562	Erythroblast	Bone Marrow	0.9999997543061976	1.9251097669489473e-13	8.892751788140925e-08	5.776490397124689e-13
2964	63000	BCL3	A549	Epithelium	Lung	5.990290626308101e-09	2.755705737859841e-13	6.836799824991107e-13	5.892508703198018e-13
2965	45709	CTCF	None	Embryonic Fibroblast	Heart	0.8820439812344598	2.0773844370379041e-13	1.879776538382467e-11	6.163958232718869e-13
2966	35924	CTCF	WI-38	Fibroblast	Lung	0.9999999999419168	2.0863193958527492e-13	0.0007201490563957382	6.282196984841448e-13
2967	38173	SND1	Mutu III	B Lymphocyte	None	0.5453777829085444	2.14558459522314e-13	2.2625337412501307e-11	6.377121053446899e-13
2968	5549	CREB1	H3396	Epithelium	Mammary Gland	2.3734233190651335e-05	2.583932789877287e-13	1.2212947579370872e-12	6.39877040242709e-13
2969	3006	CEBPA	None	Adipocyte	Adipose	0.8591376148297643	2.2257187718711638e-13	7.775932201083069e-10	6.675771047071066e-13
2970	74650	DRAP1	GM12878	B Lymphocyte	Blood	0.9999460265850487	2.227825334773905e-13	7.336913318020288e-06	6.684097719755755e-13
2971	64186	MLLT1	K562	Erythroblast	Bone Marrow	0.20289139056883237	2.3838759508280494e-13	3.987837028678643e-12	6.746825320647076e-13
2972	4960	RELA	GM10847	Lymphoblastoid	Blood	0.48010400375355206	2.278898563945899e-13	1.656067441151377e-09	6.835088051104776e-13
2973	6567	FOXA1	MCF-7	Epithelium	Breast	0.5450864539833786	2.772364376465615e-12	2.538203231411135e-13	6.976086375232171e-13
2974	45838	CTCF	None	Epithelium	Mammary Gland	0.9998176560509291	2.336982408810985e-13	3.4414094488883188e-06	7.012723735044801e-13
2975	56245	TEAD1, TEAD4	CClp1	None	None	0.021200107469850384	4.518434683943658e-13	5.038941959453173e-13	7.147060721024445e-13
2976	70761	HDAC3	MM1.S	B Lymphocyte	Blood	0.01062211518139128	2.5274882411923015e-13	4.755759762930162e-12	7.19979631469414e-13
2977	71252	BRD4	None	Osteoblast	None	6.868715628825848e-09	1.1110793729907625e-12	3.176825284953817e-13	7.411293800885232e-13
2978	55715	SUMO2	VCaP	Epithelium	Prostate	2.3010352554299643e-12	1.947719323707837e-08	2.803782867086703e-13	7.498446308318307e-13
2979	46251	MBD4	HepG2	Epithelium	Liver	0.999915886159276	2.615364671230015e-13	1.6128684385886026e-08	7.845391003513669e-13
2980	72119	SMARCA4	BT-16	None	Brain	0.9999999320996642	2.644953225724263e-13	1.6403334215986987e-05	7.935319068508306e-13
2981	74050	NKX2-1	A549	Epithelium	Lung	0.9204246550433066	2.670818076422445e-13	1.7959301146208264e-09	8.011924457207442e-13
2982	41309	ZFX	RPMI-8402	T cell leukemia	Blood	2.8207985360441266e-11	6.994565409463876e-13	4.417723617735202e-13	8.045231147946197e-13
2983	67717	FOXA1	LNCaP	Epithelium	Prostate	0.6897021691614573	2.763323306217429e-13	1.443446918097357e-11	8.135159212940835e-13
2984	1743	GATA2	None	Endothelial Cell	Umbilical Vein	0.9999994208791938	2.759435116572869e-13	9.559944820610829e-07	8.27837798311748e-13
2985	50039	FOXA1	LNCaP	Epithelium	Prostate	0.0002773783071068902	2.3456912897120508e-05	2.7810808490750567e-13	8.344436253082677e-13
2986	37055	FLI1	NB4	Promyelocytic cell	Blood	0.9999431638926402	2.804887580526372e-13	3.2206027526630045e-08	8.415490526658687e-13
2987	68224	RELA	BEAS-2B	Epithelium	Lung	0.6607084701727781	2.809211425464461e-13	2.0778544059041277e-10	8.417155861195624e-13
2988	72780	CTCF	K562	Leukemia	Bone	0.9999999934805027	2.806562779325733e-13	5.829984044021774e-05	8.4204865302695e-13
2989	62814	NR4A1	K562	Erythroblast	Bone Marrow	0.7152800037905008	2.971871738282076e-13	1.4112238256682881e-08	8.916201110764632e-13
2990	64441	ZSCAN20	HEK293	Epithelium	Embryonic Kidney	0.051714545142703516	4.0227598391451e-13	1.6791594933505647e-12	9.736655925962623e-13
2991	67584	MYC	None	Fibroblast	Foreskin	0.06236324929051245	3.359456201681283e-13	9.10681704354174e-11	1.0041412146222228e-12
2992	55389	SPI1	786-O	Epithelium	Kidney	0.06469005218138045	3.4447652397788873e-13	1.7237461360821196e-11	1.0132450434241491e-12
2993	48638	SPIB	OCI-Ly3	B Lymphocyte	Bone Marrow	0.31065646260540275	3.4657231722159523e-13	3.485701527737475e-10	1.038613639536834e-12
2994	62618	KLF17	HEK293	Epithelium	Embryonic Kidney	0.00013383015490728024	3.9160978722915153e-13	3.152491577289066e-12	1.0451084442308911e-12
2995	63136	POU5F1	None	iPSC	None	0.00028761020872805057	3.874167728186689e-13	1.1181247749401396e-11	1.1233236563157334e-12
2996	42414	CTCF	GM19099	Lymphoblastoid	Blood	0.9024025011112444	3.9753770277246296e-13	1.1378349049772219e-10	1.1883827255587676e-12
2997	67735	FOXA1	LNCaP	Epithelium	Prostate	0.0009212423708040261	1.442529603882853e-11	4.093440371732985e-13	1.1942669075892809e-12
2998	67539	BRD4	HCT-116	Colon cancer cell	Colon	8.163951820052723e-11	4.255314514595299e-13	1.0150074411354787e-11	1.2191914144921157e-12
2999	53165	ALKBH3	PC-3	Epithelium	Prostate	1.238421969811384e-06	8.654041254020724e-13	7.914015675815145e-13	1.2401191185062999e-12
3000	68867	FOXA1	MCF-7	Embryonic Stem Cell	Breast	0.8026202208242331	4.579328405012261e-13	2.722414466577233e-10	1.3715140134706871e-12
3001	64255	ZNF610	HEK293	Epithelium	Embryonic Kidney	2.7145839356482673e-05	1.0751742856146623e-12	8.006112791092816e-13	1.3767320616864254e-12
3002	57091	LARP7	HCT-116	None	Colon	5.104629227246491e-13	0.002751749754630199	2.143921101788152e-11	1.4959700145311672e-12
3003	63037	ZNF121	HEK293	Epithelium	Embryonic Kidney	0.9838672403848152	5.08203483078604e-13	1.4270235105626842e-10	1.519173675745833e-12
3004	64281	CEBPB	A549	Epithelium	Lung	0.9995857859449395	5.17114731228116e-13	2.6628860048275195e-08	1.551481165762425e-12
3005	62923	CUX1	K562	Erythroblast	Bone Marrow	0.9509458765483216	5.231307579239804e-13	4.0057405569144784e-10	1.5675238884682585e-12
3006	45757	RAD21	HeLa-S3	Epithelium	Cervix	0.7054455208056128	1.1117143165091522e-12	1.1300580264383809e-12	1.6811552150386433e-12
3007	65075	ZNF382	HEK293	Epithelium	Embryonic Kidney	0.8468251305244828	5.728525251824901e-13	1.790078168862743e-08	1.718569730968511e-12
3008	45908	CTCF	K562	Erythroblast	Bone Marrow	0.2858508238201495	4.26689037170826e-11	5.831030321956475e-13	1.7257861806285746e-12
3009	45760	CTCF	HeLa-S3	Epithelium	Cervix	0.6206723843536726	1.3674497476874634e-09	5.833444460024288e-13	1.7494339310530904e-12
3010	8087	CTCF	HeLa	Epithelium	Cervix	0.6206723843536726	1.3674497476874634e-09	5.833444460024288e-13	1.7494339310530904e-12
3011	1225	GLYR1	HeLa	Epithelium	Cervix	0.7080810863658085	6.091343412206741e-13	1.4124688737942346e-11	1.7518764217072658e-12
3012	52616	RELA	MCF-7	Epithelium	Breast	0.00011194355150724349	1.0095340422720445e-12	1.404550722871208e-12	1.762034962382586e-12
3013	62756	MTA2	K562	Erythroblast	Bone Marrow	0.9736321924869082	5.922116889849585e-13	7.29566670908269e-10	1.7752466163756253e-12
3014	55336	SUMO2	K562	Erythroblast	Bone Marrow	0.00013245602595559594	5.952184556907e-13	2.946123218950885e-10	1.7822410214307638e-12
3015	6566	FOXA1	MCF-7	Epithelium	Breast	0.6221737943950489	2.178703749356417e-12	8.214191371037821e-13	1.7895684933932898e-12
3016	2780	TRIM28	U2OS	None	Bone	0.00102037382453327	6.23690035987721e-13	3.4078243566990783e-11	1.837419105754634e-12
3017	68826	SPI1	K562	Leukemia Cell	None	0.9783667493161752	6.232614079209532e-13	1.1914274614004697e-09	1.868838417351526e-12
3018	63354	CEBPZ	GM12878	B Lymphocyte	Blood	6.358968338348451e-13	1.9699800355897734e-10	4.7795757026137e-11	1.8767210008263646e-12
3019	44564	EMX1	293FT	None	Embryonic Kidney	0.22964443747582342	6.509159942058605e-13	2.941834299539657e-11	1.910582803077432e-12
3020	69364	MYCN	SK-N-BE(2)-C	Neuroblastoma cell	None	0.00779109318598257	6.493087293294094e-13	1.404448623919025e-10	1.939060023659067e-12
3021	74652	ZMYM3	GM12878	B Lymphocyte	Blood	0.9994877048179809	6.827551036824477e-13	3.601665280807443e-10	2.0444756998472258e-12
3022	46149	CEBPB	GM12878	B Lymphocyte	Blood	0.9997750948321301	6.90465001127539e-13	2.276701091819038e-07	2.071398608194386e-12
